ID,Prob1
70234, 0.04
70235, 0.55
70236, 0.12
70237, 0.05
70238, 0.53
70239, 0.05
70240, 0.30
70241, 0.16
70242, 0.77
70243, 0.10
70244, 0.04
70245, 0.21
70246, 0.19
70247, 0.32
70248, 0.50
70249, 0.04
70250, 0.04
70251, 0.54
70252, 0.95
70253, 0.10
70254, 0.16
70255, 0.66
70256, 0.23
70257, 0.19
70258, 0.03
70259, 0.58
70260, 0.65
70261, 0.85
70262, 0.16
70263, 0.68
70264, 0.97
70265, 0.32
70266, 0.15
70267, 0.62
70268, 0.03
70269, 0.58
70270, 0.65
70271, 0.03
70272, 0.12
70273, 0.62
70274, 0.45
70275, 0.17
70276, 0.55
70277, 0.16
70278, 0.08
70279, 0.04
70280, 0.95
70281, 0.05
70282, 0.03
70283, 0.18
70284, 0.03
70285, 0.45
70286, 0.32
70287, 0.05
70288, 0.32
70289, 0.95
70290, 0.03
70291, 0.26
70292, 0.05
70293, 0.41
70294, 0.03
70295, 0.45
70296, 0.26
70297, 0.05
70298, 0.83
70299, 0.42
70300, 0.26
70301, 0.25
70302, 0.35
70303, 0.41
70304, 0.83
70305, 0.03
70306, 0.05
70307, 0.25
70308, 0.91
70309, 0.62
70310, 0.05
70311, 0.42
70312, 0.61
70313, 0.23
70314, 0.05
70315, 0.56
70316, 0.25
70317, 0.95
70318, 0.70
70319, 0.65
70320, 0.05
70321, 0.54
70322, 0.42
70323, 0.11
70324, 0.03
70325, 0.25
70326, 0.24
70327, 0.63
70328, 0.04
70329, 0.23
70330, 0.29
70331, 0.03
70332, 0.03
70333, 0.62
70334, 0.22
70335, 0.05
70336, 0.05
70337, 0.77
70338, 0.68
70339, 0.04
70340, 0.77
70341, 0.75
70342, 0.65
70343, 0.57
70344, 0.41
70345, 0.62
70346, 0.03
70347, 0.32
70348, 0.04
70349, 0.54
70350, 0.46
70351, 0.88
70352, 0.21
70353, 0.05
70354, 0.05
70355, 0.03
70356, 0.05
70357, 0.05
70358, 0.03
70359, 0.05
70360, 0.75
70361, 0.77
70362, 0.82
70363, 0.95
70364, 0.04
70365, 0.25
70366, 0.05
70367, 0.05
70368, 0.25
70369, 0.47
70370, 0.04
70371, 0.41
70372, 0.95
70373, 0.26
70374, 0.34
70375, 0.42
70376, 0.04
70377, 0.96
70378, 0.03
70379, 0.68
70380, 0.75
70381, 0.21
70382, 0.03
70383, 0.04
70384, 0.03
70385, 0.05
70386, 0.45
70387, 0.50
70388, 0.72
70389, 0.15
70390, 0.53
70391, 0.75
70392, 0.26
70393, 0.05
70394, 0.05
70395, 0.45
70396, 0.03
70397, 0.59
70398, 0.78
70399, 0.04
70400, 0.03
70401, 0.05
70402, 0.55
70403, 0.04
70404, 0.55
70405, 0.05
70406, 0.20
70407, 0.58
70408, 0.56
70409, 0.21
70410, 0.23
70411, 0.17
70412, 0.31
70413, 0.68
70414, 0.29
70415, 0.77
70416, 0.45
70417, 0.04
70418, 0.05
70419, 0.88
70420, 0.18
70421, 0.03
70422, 0.59
70423, 0.55
70424, 0.05
70425, 0.95
70426, 0.05
70427, 0.23
70428, 0.50
70429, 0.68
70430, 0.04
70431, 0.88
70432, 0.05
70433, 0.25
70434, 0.35
70435, 0.04
70436, 0.05
70437, 0.62
70438, 0.38
70439, 0.03
70440, 0.70
70441, 0.18
70442, 0.45
70443, 0.04
70444, 0.03
70445, 0.64
70446, 0.05
70447, 0.20
70448, 0.03
70449, 0.96
70450, 0.95
70451, 0.17
70452, 0.65
70453, 0.96
70454, 0.08
70455, 0.32
70456, 0.04
70457, 0.05
70458, 0.21
70459, 0.57
70460, 0.39
70461, 0.16
70462, 0.03
70463, 0.38
70464, 0.96
70465, 0.97
70466, 0.46
70467, 0.04
70468, 0.21
70469, 0.28
70470, 0.05
70471, 0.03
70472, 0.58
70473, 0.05
70474, 0.03
70475, 0.54
70476, 0.68
70477, 0.79
70478, 0.47
70479, 0.85
70480, 0.45
70481, 0.32
70482, 0.35
70483, 0.46
70484, 0.86
70485, 0.29
70486, 0.65
70487, 0.79
70488, 0.96
70489, 0.53
70490, 0.96
70491, 0.05
70492, 0.95
70493, 0.05
70494, 0.34
70495, 0.04
70496, 0.03
70497, 0.03
70498, 0.05
70499, 0.05
70500, 0.45
70501, 0.50
70502, 0.17
70503, 0.03
70504, 0.38
70505, 0.95
70506, 0.46
70507, 0.31
70508, 0.41
70509, 0.78
70510, 0.15
70511, 0.05
70512, 0.05
70513, 0.04
70514, 0.32
70515, 0.57
70516, 0.25
70517, 0.38
70518, 0.88
70519, 0.05
70520, 0.12
70521, 0.03
70522, 0.05
70523, 0.45
70524, 0.03
70525, 0.89
70526, 0.62
70527, 0.70
70528, 0.96
70529, 0.41
70530, 0.05
70531, 0.25
70532, 0.35
70533, 0.11
70534, 0.05
70535, 0.03
70536, 0.95
70537, 0.75
70538, 0.04
70539, 0.45
70540, 0.32
70541, 0.05
70542, 0.95
70543, 0.23
70544, 0.14
70545, 0.75
70546, 0.05
70547, 0.10
70548, 0.78
70549, 0.29
70550, 0.56
70551, 0.97
70552, 0.14
70553, 0.12
70554, 0.32
70555, 0.66
70556, 0.05
70557, 0.36
70558, 0.32
70559, 0.90
70560, 0.04
70561, 0.05
70562, 0.45
70563, 0.03
70564, 0.05
70565, 0.23
70566, 0.14
70567, 0.41
70568, 0.42
70569, 0.05
70570, 0.03
70571, 0.28
70572, 0.27
70573, 0.88
70574, 0.24
70575, 0.68
70576, 0.75
70577, 0.05
70578, 0.29
70579, 0.86
70580, 0.08
70581, 0.38
70582, 0.04
70583, 0.04
70584, 0.04
70585, 0.24
70586, 0.79
70587, 0.26
70588, 0.04
70589, 0.03
70590, 0.84
70591, 0.04
70592, 0.70
70593, 0.03
70594, 0.34
70595, 0.50
70596, 0.61
70597, 0.77
70598, 0.86
70599, 0.05
70600, 0.03
70601, 0.79
70602, 0.04
70603, 0.85
70604, 0.85
70605, 0.75
70606, 0.04
70607, 0.04
70608, 0.55
70609, 0.44
70610, 0.05
70611, 0.05
70612, 0.42
70613, 0.47
70614, 0.04
70615, 0.25
70616, 0.19
70617, 0.05
70618, 0.95
70619, 0.09
70620, 0.25
70621, 0.21
70622, 0.05
70623, 0.03
70624, 0.46
70625, 0.95
70626, 0.12
70627, 0.05
70628, 0.05
70629, 0.03
70630, 0.03
70631, 0.55
70632, 0.75
70633, 0.63
70634, 0.04
70635, 0.97
70636, 0.96
70637, 0.04
70638, 0.85
70639, 0.03
70640, 0.23
70641, 0.71
70642, 0.15
70643, 0.57
70644, 0.04
70645, 0.36
70646, 0.74
70647, 0.62
70648, 0.46
70649, 0.04
70650, 0.05
70651, 0.09
70652, 0.04
70653, 0.79
70654, 0.91
70655, 0.34
70656, 0.03
70657, 0.16
70658, 0.15
70659, 0.25
70660, 0.95
70661, 0.68
70662, 0.34
70663, 0.03
70664, 0.71
70665, 0.25
70666, 0.41
70667, 0.68
70668, 0.91
70669, 0.64
70670, 0.68
70671, 0.15
70672, 0.12
70673, 0.95
70674, 0.88
70675, 0.32
70676, 0.05
70677, 0.05
70678, 0.28
70679, 0.05
70680, 0.05
70681, 0.15
70682, 0.19
70683, 0.23
70684, 0.65
70685, 0.26
70686, 0.03
70687, 0.05
70688, 0.11
70689, 0.71
70690, 0.74
70691, 0.86
70692, 0.45
70693, 0.27
70694, 0.03
70695, 0.05
70696, 0.73
70697, 0.17
70698, 0.03
70699, 0.21
70700, 0.18
70701, 0.62
70702, 0.05
70703, 0.65
70704, 0.41
70705, 0.25
70706, 0.15
70707, 0.21
70708, 0.35
70709, 0.42
70710, 0.26
70711, 0.15
70712, 0.46
70713, 0.38
70714, 0.15
70715, 0.83
70716, 0.85
70717, 0.96
70718, 0.57
70719, 0.25
70720, 0.75
70721, 0.05
70722, 0.43
70723, 0.39
70724, 0.55
70725, 0.63
70726, 0.04
70727, 0.65
70728, 0.04
70729, 0.15
70730, 0.23
70731, 0.05
70732, 0.04
70733, 0.19
70734, 0.41
70735, 0.95
70736, 0.25
70737, 0.50
70738, 0.35
70739, 0.05
70740, 0.25
70741, 0.04
70742, 0.05
70743, 0.05
70744, 0.62
70745, 0.96
70746, 0.05
70747, 0.32
70748, 0.50
70749, 0.12
70750, 0.12
70751, 0.38
70752, 0.25
70753, 0.03
70754, 0.71
70755, 0.05
70756, 0.05
70757, 0.10
70758, 0.56
70759, 0.03
70760, 0.95
70761, 0.38
70762, 0.68
70763, 0.05
70764, 0.29
70765, 0.45
70766, 0.04
70767, 0.28
70768, 0.05
70769, 0.04
70770, 0.05
70771, 0.14
70772, 0.63
70773, 0.85
70774, 0.54
70775, 0.03
70776, 0.04
70777, 0.21
70778, 0.68
70779, 0.32
70780, 0.96
70781, 0.05
70782, 0.50
70783, 0.05
70784, 0.04
70785, 0.04
70786, 0.03
70787, 0.35
70788, 0.25
70789, 0.58
70790, 0.03
70791, 0.91
70792, 0.38
70793, 0.30
70794, 0.31
70795, 0.62
70796, 0.97
70797, 0.04
70798, 0.69
70799, 0.91
70800, 0.47
70801, 0.04
70802, 0.35
70803, 0.03
70804, 0.32
70805, 0.03
70806, 0.28
70807, 0.12
70808, 0.35
70809, 0.59
70810, 0.96
70811, 0.45
70812, 0.65
70813, 0.79
70814, 0.47
70815, 0.04
70816, 0.05
70817, 0.96
70818, 0.05
70819, 0.25
70820, 0.23
70821, 0.81
70822, 0.85
70823, 0.03
70824, 0.14
70825, 0.62
70826, 0.25
70827, 0.27
70828, 0.08
70829, 0.03
70830, 0.04
70831, 0.04
70832, 0.97
70833, 0.05
70834, 0.03
70835, 0.96
70836, 0.05
70837, 0.04
70838, 0.55
70839, 0.03
70840, 0.25
70841, 0.47
70842, 0.53
70843, 0.39
70844, 0.38
70845, 0.05
70846, 0.42
70847, 0.05
70848, 0.65
70849, 0.79
70850, 0.47
70851, 0.78
70852, 0.16
70853, 0.23
70854, 0.84
70855, 0.12
70856, 0.68
70857, 0.27
70858, 0.65
70859, 0.69
70860, 0.38
70861, 0.59
70862, 0.09
70863, 0.97
70864, 0.12
70865, 0.18
70866, 0.23
70867, 0.25
70868, 0.79
70869, 0.05
70870, 0.22
70871, 0.09
70872, 0.35
70873, 0.05
70874, 0.14
70875, 0.05
70876, 0.04
70877, 0.15
70878, 0.96
70879, 0.37
70880, 0.55
70881, 0.25
70882, 0.05
70883, 0.16
70884, 0.45
70885, 0.05
70886, 0.41
70887, 0.50
70888, 0.04
70889, 0.77
70890, 0.96
70891, 0.25
70892, 0.53
70893, 0.65
70894, 0.05
70895, 0.35
70896, 0.78
70897, 0.37
70898, 0.65
70899, 0.04
70900, 0.12
70901, 0.86
70902, 0.11
70903, 0.03
70904, 0.91
70905, 0.58
70906, 0.10
70907, 0.68
70908, 0.25
70909, 0.05
70910, 0.75
70911, 0.12
70912, 0.65
70913, 0.03
70914, 0.43
70915, 0.97
70916, 0.15
70917, 0.65
70918, 0.15
70919, 0.85
70920, 0.16
70921, 0.05
70922, 0.04
70923, 0.55
70924, 0.25
70925, 0.03
70926, 0.50
70927, 0.31
70928, 0.45
70929, 0.05
70930, 0.32
70931, 0.35
70932, 0.26
70933, 0.17
70934, 0.04
70935, 0.59
70936, 0.04
70937, 0.50
70938, 0.04
70939, 0.05
70940, 0.23
70941, 0.95
70942, 0.15
70943, 0.62
70944, 0.54
70945, 0.04
70946, 0.26
70947, 0.30
70948, 0.78
70949, 0.50
70950, 0.47
70951, 0.25
70952, 0.32
70953, 0.39
70954, 0.03
70955, 0.41
70956, 0.36
70957, 0.05
70958, 0.62
70959, 0.14
70960, 0.05
70961, 0.03
70962, 0.35
70963, 0.23
70964, 0.96
70965, 0.04
70966, 0.17
70967, 0.58
70968, 0.65
70969, 0.15
70970, 0.95
70971, 0.15
70972, 0.03
70973, 0.35
70974, 0.85
70975, 0.95
70976, 0.45
70977, 0.43
70978, 0.05
70979, 0.05
70980, 0.14
70981, 0.04
70982, 0.73
70983, 0.04
70984, 0.04
70985, 0.86
70986, 0.55
70987, 0.21
70988, 0.03
70989, 0.35
70990, 0.15
70991, 0.03
70992, 0.26
70993, 0.04
70994, 0.35
70995, 0.05
70996, 0.34
70997, 0.68
70998, 0.03
70999, 0.95
71000, 0.03
71001, 0.46
71002, 0.25
71003, 0.12
71004, 0.19
71005, 0.30
71006, 0.35
71007, 0.35
71008, 0.75
71009, 0.30
71010, 0.04
71011, 0.03
71012, 0.75
71013, 0.19
71014, 0.05
71015, 0.75
71016, 0.38
71017, 0.25
71018, 0.38
71019, 0.64
71020, 0.03
71021, 0.26
71022, 0.08
71023, 0.14
71024, 0.05
71025, 0.77
71026, 0.39
71027, 0.04
71028, 0.05
71029, 0.05
71030, 0.03
71031, 0.04
71032, 0.85
71033, 0.04
71034, 0.04
71035, 0.19
71036, 0.58
71037, 0.03
71038, 0.95
71039, 0.15
71040, 0.68
71041, 0.03
71042, 0.43
71043, 0.77
71044, 0.19
71045, 0.03
71046, 0.05
71047, 0.03
71048, 0.41
71049, 0.54
71050, 0.50
71051, 0.05
71052, 0.88
71053, 0.35
71054, 0.11
71055, 0.12
71056, 0.09
71057, 0.75
71058, 0.25
71059, 0.37
71060, 0.05
71061, 0.05
71062, 0.25
71063, 0.05
71064, 0.55
71065, 0.09
71066, 0.37
71067, 0.78
71068, 0.83
71069, 0.05
71070, 0.21
71071, 0.71
71072, 0.32
71073, 0.50
71074, 0.05
71075, 0.38
71076, 0.85
71077, 0.63
71078, 0.05
71079, 0.12
71080, 0.22
71081, 0.77
71082, 0.23
71083, 0.79
71084, 0.75
71085, 0.68
71086, 0.43
71087, 0.33
71088, 0.03
71089, 0.35
71090, 0.03
71091, 0.58
71092, 0.43
71093, 0.46
71094, 0.32
71095, 0.14
71096, 0.03
71097, 0.30
71098, 0.22
71099, 0.29
71100, 0.68
71101, 0.21
71102, 0.05
71103, 0.04
71104, 0.03
71105, 0.04
71106, 0.41
71107, 0.50
71108, 0.19
71109, 0.28
71110, 0.57
71111, 0.04
71112, 0.23
71113, 0.50
71114, 0.43
71115, 0.75
71116, 0.46
71117, 0.32
71118, 0.15
71119, 0.29
71120, 0.09
71121, 0.04
71122, 0.19
71123, 0.95
71124, 0.35
71125, 0.25
71126, 0.88
71127, 0.15
71128, 0.04
71129, 0.39
71130, 0.54
71131, 0.59
71132, 0.35
71133, 0.04
71134, 0.35
71135, 0.03
71136, 0.38
71137, 0.03
71138, 0.68
71139, 0.04
71140, 0.31
71141, 0.03
71142, 0.59
71143, 0.47
71144, 0.35
71145, 0.45
71146, 0.05
71147, 0.38
71148, 0.09
71149, 0.03
71150, 0.25
71151, 0.05
71152, 0.05
71153, 0.25
71154, 0.05
71155, 0.42
71156, 0.97
71157, 0.58
71158, 0.41
71159, 0.04
71160, 0.58
71161, 0.09
71162, 0.04
71163, 0.50
71164, 0.96
71165, 0.85
71166, 0.32
71167, 0.42
71168, 0.45
71169, 0.23
71170, 0.11
71171, 0.55
71172, 0.03
71173, 0.38
71174, 0.03
71175, 0.47
71176, 0.53
71177, 0.32
71178, 0.23
71179, 0.31
71180, 0.25
71181, 0.41
71182, 0.09
71183, 0.96
71184, 0.03
71185, 0.85
71186, 0.79
71187, 0.22
71188, 0.21
71189, 0.03
71190, 0.58
71191, 0.03
71192, 0.03
71193, 0.17
71194, 0.25
71195, 0.18
71196, 0.32
71197, 0.38
71198, 0.96
71199, 0.12
71200, 0.37
71201, 0.35
71202, 0.79
71203, 0.55
71204, 0.04
71205, 0.54
71206, 0.44
71207, 0.05
71208, 0.11
71209, 0.04
71210, 0.86
71211, 0.59
71212, 0.05
71213, 0.95
71214, 0.55
71215, 0.25
71216, 0.29
71217, 0.97
71218, 0.46
71219, 0.71
71220, 0.05
71221, 0.32
71222, 0.26
71223, 0.04
71224, 0.21
71225, 0.68
71226, 0.03
71227, 0.75
71228, 0.19
71229, 0.59
71230, 0.05
71231, 0.05
71232, 0.74
71233, 0.23
71234, 0.04
71235, 0.62
71236, 0.32
71237, 0.04
71238, 0.55
71239, 0.78
71240, 0.25
71241, 0.95
71242, 0.05
71243, 0.56
71244, 0.28
71245, 0.09
71246, 0.66
71247, 0.03
71248, 0.09
71249, 0.05
71250, 0.28
71251, 0.05
71252, 0.03
71253, 0.04
71254, 0.65
71255, 0.68
71256, 0.05
71257, 0.04
71258, 0.05
71259, 0.03
71260, 0.91
71261, 0.29
71262, 0.05
71263, 0.03
71264, 0.44
71265, 0.04
71266, 0.05
71267, 0.95
71268, 0.26
71269, 0.50
71270, 0.66
71271, 0.65
71272, 0.03
71273, 0.77
71274, 0.19
71275, 0.77
71276, 0.15
71277, 0.04
71278, 0.03
71279, 0.36
71280, 0.44
71281, 0.03
71282, 0.28
71283, 0.55
71284, 0.03
71285, 0.23
71286, 0.96
71287, 0.16
71288, 0.04
71289, 0.03
71290, 0.12
71291, 0.89
71292, 0.92
71293, 0.25
71294, 0.15
71295, 0.97
71296, 0.89
71297, 0.03
71298, 0.05
71299, 0.04
71300, 0.05
71301, 0.12
71302, 0.68
71303, 0.35
71304, 0.53
71305, 0.95
71306, 0.04
71307, 0.53
71308, 0.04
71309, 0.22
71310, 0.05
71311, 0.28
71312, 0.21
71313, 0.35
71314, 0.41
71315, 0.62
71316, 0.55
71317, 0.03
71318, 0.35
71319, 0.68
71320, 0.62
71321, 0.04
71322, 0.38
71323, 0.75
71324, 0.75
71325, 0.77
71326, 0.58
71327, 0.47
71328, 0.13
71329, 0.46
71330, 0.03
71331, 0.85
71332, 0.95
71333, 0.85
71334, 0.25
71335, 0.58
71336, 0.65
71337, 0.68
71338, 0.25
71339, 0.05
71340, 0.14
71341, 0.05
71342, 0.32
71343, 0.91
71344, 0.23
71345, 0.62
71346, 0.05
71347, 0.38
71348, 0.35
71349, 0.05
71350, 0.32
71351, 0.42
71352, 0.26
71353, 0.41
71354, 0.55
71355, 0.10
71356, 0.35
71357, 0.35
71358, 0.03
71359, 0.22
71360, 0.26
71361, 0.36
71362, 0.04
71363, 0.95
71364, 0.25
71365, 0.25
71366, 0.05
71367, 0.39
71368, 0.36
71369, 0.73
71370, 0.03
71371, 0.25
71372, 0.53
71373, 0.97
71374, 0.04
71375, 0.46
71376, 0.50
71377, 0.44
71378, 0.19
71379, 0.96
71380, 0.15
71381, 0.85
71382, 0.25
71383, 0.69
71384, 0.30
71385, 0.59
71386, 0.95
71387, 0.79
71388, 0.42
71389, 0.11
71390, 0.11
71391, 0.04
71392, 0.95
71393, 0.32
71394, 0.05
71395, 0.55
71396, 0.12
71397, 0.05
71398, 0.46
71399, 0.23
71400, 0.56
71401, 0.35
71402, 0.88
71403, 0.04
71404, 0.03
71405, 0.62
71406, 0.05
71407, 0.34
71408, 0.47
71409, 0.03
71410, 0.41
71411, 0.43
71412, 0.12
71413, 0.05
71414, 0.04
71415, 0.72
71416, 0.41
71417, 0.62
71418, 0.45
71419, 0.70
71420, 0.14
71421, 0.04
71422, 0.14
71423, 0.55
71424, 0.65
71425, 0.65
71426, 0.62
71427, 0.03
71428, 0.21
71429, 0.53
71430, 0.32
71431, 0.02
71432, 0.03
71433, 0.32
71434, 0.50
71435, 0.03
71436, 0.39
71437, 0.58
71438, 0.17
71439, 0.04
71440, 0.96
71441, 0.95
71442, 0.25
71443, 0.21
71444, 0.97
71445, 0.23
71446, 0.05
71447, 0.05
71448, 0.05
71449, 0.77
71450, 0.03
71451, 0.25
71452, 0.34
71453, 0.05
71454, 0.05
71455, 0.61
71456, 0.05
71457, 0.05
71458, 0.92
71459, 0.91
71460, 0.23
71461, 0.04
71462, 0.04
71463, 0.30
71464, 0.04
71465, 0.22
71466, 0.03
71467, 0.25
71468, 0.88
71469, 0.31
71470, 0.41
71471, 0.03
71472, 0.65
71473, 0.03
71474, 0.39
71475, 0.03
71476, 0.15
71477, 0.19
71478, 0.15
71479, 0.96
71480, 0.05
71481, 0.05
71482, 0.03
71483, 0.04
71484, 0.55
71485, 0.03
71486, 0.37
71487, 0.78
71488, 0.25
71489, 0.50
71490, 0.32
71491, 0.25
71492, 0.96
71493, 0.05
71494, 0.18
71495, 0.05
71496, 0.41
71497, 0.04
71498, 0.62
71499, 0.65
71500, 0.23
71501, 0.97
71502, 0.25
71503, 0.23
71504, 0.15
71505, 0.04
71506, 0.29
71507, 0.04
71508, 0.03
71509, 0.41
71510, 0.04
71511, 0.78
71512, 0.15
71513, 0.75
71514, 0.05
71515, 0.25
71516, 0.22
71517, 0.15
71518, 0.21
71519, 0.65
71520, 0.50
71521, 0.32
71522, 0.14
71523, 0.03
71524, 0.05
71525, 0.95
71526, 0.42
71527, 0.05
71528, 0.15
71529, 0.25
71530, 0.05
71531, 0.34
71532, 0.85
71533, 0.25
71534, 0.04
71535, 0.03
71536, 0.05
71537, 0.95
71538, 0.05
71539, 0.03
71540, 0.12
71541, 0.77
71542, 0.05
71543, 0.15
71544, 0.03
71545, 0.04
71546, 0.03
71547, 0.62
71548, 0.23
71549, 0.05
71550, 0.95
71551, 0.04
71552, 0.48
71553, 0.30
71554, 0.04
71555, 0.85
71556, 0.68
71557, 0.50
71558, 0.85
71559, 0.65
71560, 0.04
71561, 0.46
71562, 0.29
71563, 0.15
71564, 0.14
71565, 0.36
71566, 0.15
71567, 0.03
71568, 0.23
71569, 0.96
71570, 0.46
71571, 0.62
71572, 0.05
71573, 0.38
71574, 0.35
71575, 0.04
71576, 0.23
71577, 0.05
71578, 0.55
71579, 0.66
71580, 0.55
71581, 0.35
71582, 0.15
71583, 0.03
71584, 0.05
71585, 0.62
71586, 0.05
71587, 0.59
71588, 0.41
71589, 0.47
71590, 0.04
71591, 0.21
71592, 0.05
71593, 0.77
71594, 0.61
71595, 0.86
71596, 0.04
71597, 0.53
71598, 0.04
71599, 0.05
71600, 0.66
71601, 0.03
71602, 0.04
71603, 0.03
71604, 0.32
71605, 0.15
71606, 0.04
71607, 0.04
71608, 0.16
71609, 0.45
71610, 0.04
71611, 0.35
71612, 0.68
71613, 0.95
71614, 0.64
71615, 0.53
71616, 0.45
71617, 0.50
71618, 0.32
71619, 0.04
71620, 0.29
71621, 0.04
71622, 0.73
71623, 0.86
71624, 0.65
71625, 0.05
71626, 0.32
71627, 0.03
71628, 0.40
71629, 0.79
71630, 0.77
71631, 0.90
71632, 0.04
71633, 0.05
71634, 0.59
71635, 0.46
71636, 0.14
71637, 0.81
71638, 0.19
71639, 0.09
71640, 0.14
71641, 0.92
71642, 0.81
71643, 0.04
71644, 0.05
71645, 0.03
71646, 0.05
71647, 0.36
71648, 0.03
71649, 0.03
71650, 0.03
71651, 0.25
71652, 0.68
71653, 0.05
71654, 0.38
71655, 0.03
71656, 0.38
71657, 0.53
71658, 0.04
71659, 0.25
71660, 0.55
71661, 0.73
71662, 0.27
71663, 0.15
71664, 0.15
71665, 0.05
71666, 0.38
71667, 0.23
71668, 0.12
71669, 0.39
71670, 0.85
71671, 0.59
71672, 0.05
71673, 0.26
71674, 0.29
71675, 0.10
71676, 0.39
71677, 0.04
71678, 0.95
71679, 0.74
71680, 0.03
71681, 0.25
71682, 0.16
71683, 0.10
71684, 0.46
71685, 0.35
71686, 0.65
71687, 0.05
71688, 0.07
71689, 0.03
71690, 0.89
71691, 0.27
71692, 0.43
71693, 0.97
71694, 0.25
71695, 0.04
71696, 0.65
71697, 0.21
71698, 0.15
71699, 0.55
71700, 0.03
71701, 0.03
71702, 0.81
71703, 0.97
71704, 0.30
71705, 0.96
71706, 0.25
71707, 0.04
71708, 0.72
71709, 0.37
71710, 0.03
71711, 0.62
71712, 0.35
71713, 0.04
71714, 0.15
71715, 0.91
71716, 0.03
71717, 0.55
71718, 0.37
71719, 0.05
71720, 0.15
71721, 0.97
71722, 0.62
71723, 0.44
71724, 0.04
71725, 0.35
71726, 0.89
71727, 0.47
71728, 0.04
71729, 0.50
71730, 0.55
71731, 0.09
71732, 0.85
71733, 0.36
71734, 0.47
71735, 0.95
71736, 0.96
71737, 0.04
71738, 0.03
71739, 0.35
71740, 0.05
71741, 0.09
71742, 0.41
71743, 0.05
71744, 0.95
71745, 0.04
71746, 0.75
71747, 0.11
71748, 0.62
71749, 0.05
71750, 0.19
71751, 0.75
71752, 0.19
71753, 0.65
71754, 0.10
71755, 0.03
71756, 0.04
71757, 0.31
71758, 0.34
71759, 0.03
71760, 0.04
71761, 0.25
71762, 0.04
71763, 0.59
71764, 0.03
71765, 0.62
71766, 0.85
71767, 0.05
71768, 0.09
71769, 0.91
71770, 0.45
71771, 0.32
71772, 0.14
71773, 0.56
71774, 0.59
71775, 0.41
71776, 0.11
71777, 0.25
71778, 0.05
71779, 0.81
71780, 0.03
71781, 0.54
71782, 0.17
71783, 0.97
71784, 0.17
71785, 0.03
71786, 0.68
71787, 0.85
71788, 0.55
71789, 0.15
71790, 0.03
71791, 0.39
71792, 0.37
71793, 0.88
71794, 0.15
71795, 0.04
71796, 0.62
71797, 0.38
71798, 0.35
71799, 0.04
71800, 0.05
71801, 0.05
71802, 0.03
71803, 0.41
71804, 0.03
71805, 0.03
71806, 0.44
71807, 0.35
71808, 0.64
71809, 0.62
71810, 0.18
71811, 0.59
71812, 0.04
71813, 0.05
71814, 0.75
71815, 0.47
71816, 0.37
71817, 0.88
71818, 0.04
71819, 0.81
71820, 0.11
71821, 0.42
71822, 0.05
71823, 0.32
71824, 0.81
71825, 0.25
71826, 0.86
71827, 0.62
71828, 0.03
71829, 0.39
71830, 0.58
71831, 0.70
71832, 0.55
71833, 0.66
71834, 0.03
71835, 0.88
71836, 0.03
71837, 0.04
71838, 0.03
71839, 0.65
71840, 0.05
71841, 0.01
71842, 0.03
71843, 0.62
71844, 0.81
71845, 0.62
71846, 0.31
71847, 0.04
71848, 0.12
71849, 0.47
71850, 0.35
71851, 0.03
71852, 0.47
71853, 0.83
71854, 0.04
71855, 0.63
71856, 0.25
71857, 0.14
71858, 0.96
71859, 0.04
71860, 0.04
71861, 0.30
71862, 0.05
71863, 0.14
71864, 0.26
71865, 0.35
71866, 0.64
71867, 0.38
71868, 0.89
71869, 0.35
71870, 0.05
71871, 0.05
71872, 0.95
71873, 0.25
71874, 0.04
71875, 0.21
71876, 0.45
71877, 0.42
71878, 0.22
71879, 0.75
71880, 0.35
71881, 0.38
71882, 0.63
71883, 0.79
71884, 0.03
71885, 0.65
71886, 0.96
71887, 0.44
71888, 0.50
71889, 0.04
71890, 0.05
71891, 0.04
71892, 0.05
71893, 0.78
71894, 0.21
71895, 0.62
71896, 0.53
71897, 0.55
71898, 0.43
71899, 0.04
71900, 0.03
71901, 0.59
71902, 0.05
71903, 0.04
71904, 0.36
71905, 0.59
71906, 0.83
71907, 0.64
71908, 0.32
71909, 0.46
71910, 0.21
71911, 0.14
71912, 0.79
71913, 0.61
71914, 0.32
71915, 0.05
71916, 0.25
71917, 0.55
71918, 0.77
71919, 0.03
71920, 0.58
71921, 0.65
71922, 0.77
71923, 0.34
71924, 0.50
71925, 0.50
71926, 0.25
71927, 0.05
71928, 0.04
71929, 0.35
71930, 0.68
71931, 0.86
71932, 0.50
71933, 0.03
71934, 0.23
71935, 0.38
71936, 0.04
71937, 0.36
71938, 0.10
71939, 0.07
71940, 0.53
71941, 0.38
71942, 0.05
71943, 0.45
71944, 0.79
71945, 0.35
71946, 0.04
